NAME,B17001_002E,B17001_001E,B03002_003E,B03002_004E,B03002_012E,B25044_003E,B25044_010E,B25044_001E,state,county,tract,poverty_rate,no_vehicle_rate,pct_black,pct_hispanic
Census Tract 96.18; Sacramento County; California,428.0,4977.0,890.0,917.0,1337.0,15.0,15.0,1534.0,06,Sacramento,009618,8.6,2.0,18.4,26.9
Census Tract 96.22; Sacramento County; California,103.0,7970.0,3480.0,602.0,1469.0,33.0,18.0,2698.0,06,Sacramento,009622,1.3,1.9,7.6,18.4
Census Tract 96.32; Sacramento County; California,681.0,6932.0,1602.0,709.0,1357.0,5.0,10.0,1975.0,06,Sacramento,009632,9.8,0.8,10.2,19.6
Census Tract 96.33; Sacramento County; California,422.0,3957.0,525.0,870.0,1321.0,16.0,48.0,1099.0,06,Sacramento,009633,10.7,5.8,22.0,33.4
Census Tract 96.34; Sacramento County; California,797.0,5120.0,291.0,1219.0,1541.0,23.0,127.0,1615.0,06,Sacramento,009634,15.6,9.3,23.8,30.1
Census Tract 96.35; Sacramento County; California,741.0,5820.0,1616.0,467.0,1063.0,22.0,0.0,1770.0,06,Sacramento,009635,12.7,1.2,8.0,18.3
Census Tract 96.37; Sacramento County; California,545.0,6524.0,1155.0,700.0,1191.0,27.0,19.0,1654.0,06,Sacramento,009637,8.4,2.8,10.7,18.3
Census Tract 96.39; Sacramento County; California,412.0,3495.0,663.0,354.0,548.0,5.0,229.0,1166.0,06,Sacramento,009639,11.8,20.1,10.1,15.7
Census Tract 96.40; Sacramento County; California,1561.0,4897.0,714.0,1184.0,735.0,0.0,370.0,1341.0,06,Sacramento,009640,31.9,27.6,24.2,15.0
Census Tract 96.41; Sacramento County; California,898.0,3671.0,807.0,360.0,1128.0,0.0,226.0,1296.0,06,Sacramento,009641,24.5,17.4,9.8,30.7
Census Tract 96.42; Sacramento County; California,8.0,1553.0,613.0,18.0,506.0,0.0,0.0,634.0,06,Sacramento,009642,0.5,0.0,1.2,32.6
Census Tract 96.43; Sacramento County; California,613.0,6526.0,2110.0,749.0,2115.0,0.0,0.0,2125.0,06,Sacramento,009643,9.4,0.0,11.5,32.4
Census Tract 96.44; Sacramento County; California,154.0,3372.0,1384.0,308.0,573.0,0.0,0.0,1426.0,06,Sacramento,009644,4.6,0.0,9.1,17.0
Census Tract 96.45; Sacramento County; California,393.0,4341.0,1508.0,326.0,305.0,33.0,18.0,1499.0,06,Sacramento,009645,9.1,3.4,7.5,7.0
Census Tract 96.46; Sacramento County; California,114.0,3854.0,772.0,551.0,1000.0,0.0,0.0,1031.0,06,Sacramento,009646,3.0,0.0,14.3,25.9
Census Tract 96.47; Sacramento County; California,1121.0,6410.0,1057.0,1473.0,1359.0,39.0,71.0,1879.0,06,Sacramento,009647,17.5,5.9,23.0,21.2
Census Tract 96.48; Sacramento County; California,944.0,3951.0,818.0,555.0,816.0,0.0,0.0,1043.0,06,Sacramento,009648,23.9,0.0,14.0,20.7
Census Tract 96.49; Sacramento County; California,423.0,5093.0,1043.0,744.0,728.0,9.0,0.0,1433.0,06,Sacramento,009649,8.3,0.6,14.6,14.3
Census Tract 96.50; Sacramento County; California,59.0,2912.0,660.0,139.0,211.0,35.0,0.0,856.0,06,Sacramento,009650,2.0,4.1,4.8,7.2
Census Tract 96.51; Sacramento County; California,464.0,5426.0,1464.0,367.0,1035.0,55.0,0.0,1906.0,06,Sacramento,009651,8.6,2.9,6.8,19.1
Census Tract 96.52; Sacramento County; California,70.0,3102.0,269.0,424.0,301.0,14.0,17.0,1042.0,06,Sacramento,009652,2.3,3.0,13.7,9.7
Census Tract 96.53; Sacramento County; California,9.0,1968.0,1086.0,327.0,710.0,0.0,0.0,540.0,06,Sacramento,009653,0.5,0.0,16.6,36.1
Census Tract 98; Sacramento County; California,441.0,1513.0,1067.0,24.0,348.0,8.0,2.0,794.0,06,Sacramento,009800,29.1,1.3,1.6,23.0
Census Tract 99; Sacramento County; California,476.0,3502.0,1481.0,18.0,1716.0,34.0,0.0,1269.0,06,Sacramento,009900,13.6,2.7,0.5,49.0
Census Tract 9883; Sacramento County; California,0.0,24.0,818.0,1765.0,1595.0,0.0,0.0,24.0,06,Sacramento,988300,0.0,0.0,7354.2,6645.8
Census Tract 101.02; Yolo County; California,247.0,1815.0,1147.0,17.0,609.0,0.0,51.0,535.0,06,Yolo,010102,13.6,9.5,0.9,33.6
Census Tract 101.03; Yolo County; California,721.0,5045.0,1672.0,241.0,2388.0,133.0,109.0,1547.0,06,Yolo,010103,14.3,15.6,4.8,47.3
Census Tract 101.04; Yolo County; California,871.0,6199.0,1528.0,138.0,3338.0,0.0,245.0,2102.0,06,Yolo,010104,14.1,11.7,2.2,53.8
Census Tract 101.05; Yolo County; California,251.0,1321.0,360.0,586.0,190.0,0.0,23.0,597.0,06,Yolo,010105,19.0,3.9,44.4,14.4
Census Tract 102.01; Yolo County; California,207.0,3365.0,1606.0,0.0,1368.0,5.0,44.0,1586.0,06,Yolo,010201,6.2,3.1,0.0,40.7
Census Tract 102.03; Yolo County; California,2305.0,5982.0,1621.0,477.0,3463.0,50.0,290.0,2113.0,06,Yolo,010203,38.5,16.1,8.0,57.9
Census Tract 102.04; Yolo County; California,1438.0,5560.0,2373.0,124.0,2187.0,83.0,321.0,2349.0,06,Yolo,010204,25.9,17.2,2.2,39.3
Census Tract 103.10; Yolo County; California,655.0,6333.0,2950.0,469.0,1381.0,0.0,7.0,1981.0,06,Yolo,010310,10.3,0.4,7.4,21.8
Census Tract 103.12; Yolo County; California,385.0,5653.0,3109.0,22.0,1545.0,21.0,46.0,1901.0,06,Yolo,010312,6.8,3.5,0.4,27.3
Census Tract 103.13; Yolo County; California,92.0,4835.0,2507.0,50.0,898.0,0.0,0.0,1686.0,06,Yolo,010313,1.9,0.0,1.0,18.6
Census Tract 103.14; Yolo County; California,228.0,2056.0,858.0,24.0,219.0,0.0,37.0,803.0,06,Yolo,010314,11.1,4.6,1.2,10.7
Census Tract 103.15; Yolo County; California,184.0,1207.0,788.0,0.0,250.0,0.0,0.0,449.0,06,Yolo,010315,15.2,0.0,0.0,20.7
Census Tract 104.01; Yolo County; California,494.0,4712.0,2852.0,104.0,938.0,0.0,14.0,1765.0,06,Yolo,010401,10.5,0.8,2.2,19.9
Census Tract 104.02; Yolo County; California,147.0,4638.0,2298.0,245.0,409.0,11.0,0.0,1369.0,06,Yolo,010402,3.2,0.8,5.3,8.8
Census Tract 105.01; Yolo County; California,2653.0,4103.0,2585.0,260.0,1792.0,22.0,312.0,1526.0,06,Yolo,010501,64.7,21.9,6.3,43.7
Census Tract 105.05; Yolo County; California,445.0,5114.0,2489.0,121.0,671.0,27.0,57.0,2151.0,06,Yolo,010505,8.7,3.9,2.4,13.1
Census Tract 105.08; Yolo County; California,316.0,2519.0,1656.0,37.0,266.0,13.0,21.0,1066.0,06,Yolo,010508,12.5,3.2,1.5,10.6
Census Tract 105.09; Yolo County; California,682.0,3149.0,1785.0,39.0,535.0,16.0,70.0,1164.0,06,Yolo,010509,21.7,7.4,1.2,17.0
Census Tract 105.10; Yolo County; California,1611.0,5666.0,2628.0,113.0,452.0,20.0,359.0,2219.0,06,Yolo,010510,28.4,17.1,2.0,8.0
Census Tract 105.11; Yolo County; California,1116.0,3336.0,1442.0,15.0,383.0,16.0,260.0,1203.0,06,Yolo,010511,33.5,22.9,0.4,11.5
Census Tract 105.12; Yolo County; California,888.0,3429.0,1835.0,82.0,399.0,29.0,19.0,1207.0,06,Yolo,010512,25.9,4.0,2.4,11.6
Census Tract 105.13; Yolo County; California,1346.0,3095.0,1919.0,53.0,390.0,10.0,38.0,1203.0,06,Yolo,010513,43.5,4.0,1.7,12.6
Census Tract 106.02; Yolo County; California,1872.0,5686.0,2943.0,182.0,1155.0,27.0,218.0,2333.0,06,Yolo,010602,32.9,10.5,3.2,20.3
Census Tract 106.05; Yolo County; California,366.0,3536.0,1757.0,25.0,452.0,7.0,11.0,1188.0,06,Yolo,010605,10.4,1.5,0.7,12.8
Census Tract 106.07; Yolo County; California,360.0,4104.0,2380.0,280.0,431.0,16.0,29.0,1595.0,06,Yolo,010607,8.8,2.8,6.8,10.5
Census Tract 106.08; Yolo County; California,2456.0,5866.0,2479.0,22.0,1358.0,7.0,212.0,2064.0,06,Yolo,010608,41.9,10.6,0.4,23.2
Census Tract 106.09; Yolo County; California,132.0,2430.0,1648.0,1.0,274.0,0.0,34.0,837.0,06,Yolo,010609,5.4,4.1,0.0,11.3
Census Tract 106.10; Yolo County; California,1280.0,4000.0,1845.0,106.0,849.0,124.0,92.0,1491.0,06,Yolo,010610,32.0,14.5,2.6,21.2
Census Tract 106.11; Yolo County; California,194.0,1505.0,891.0,42.0,263.0,5.0,20.0,595.0,06,Yolo,010611,12.9,4.2,2.8,17.5
Census Tract 107.01; Yolo County; California,1327.0,4300.0,2963.0,45.0,584.0,0.0,167.0,2201.0,06,Yolo,010701,30.9,7.6,1.0,13.6
Census Tract 107.03; Yolo County; California,2259.0,4770.0,2554.0,48.0,680.0,8.0,347.0,1896.0,06,Yolo,010703,47.4,18.7,1.0,14.3
Census Tract 107.04; Yolo County; California,760.0,2523.0,1609.0,100.0,370.0,13.0,127.0,958.0,06,Yolo,010704,30.1,14.6,4.0,14.7
Census Tract 108; Yolo County; California,441.0,3327.0,1021.0,128.0,1878.0,10.0,171.0,1280.0,06,Yolo,010800,13.3,14.1,3.8,56.4
Census Tract 109.01; Yolo County; California,936.0,5527.0,1638.0,77.0,3482.0,11.0,92.0,1906.0,06,Yolo,010901,16.9,5.4,1.4,63.0
Census Tract 109.02; Yolo County; California,618.0,6095.0,2116.0,78.0,3428.0,17.0,72.0,2335.0,06,Yolo,010902,10.1,3.8,1.3,56.2
Census Tract 110.01; Yolo County; California,617.0,6052.0,2079.0,78.0,3711.0,48.0,415.0,2483.0,06,Yolo,011001,10.2,18.6,1.3,61.3
Census Tract 110.02; Yolo County; California,245.0,3165.0,1856.0,44.0,971.0,47.0,76.0,1416.0,06,Yolo,011002,7.7,8.7,1.4,30.7
Census Tract 111.01; Yolo County; California,626.0,3122.0,1393.0,0.0,1659.0,62.0,131.0,1126.0,06,Yolo,011101,20.1,17.1,0.0,53.1
Census Tract 111.02; Yolo County; California,171.0,5098.0,973.0,49.0,3275.0,8.0,28.0,1584.0,06,Yolo,011102,3.4,2.3,1.0,64.2
Census Tract 111.03; Yolo County; California,184.0,3529.0,1342.0,6.0,1870.0,6.0,15.0,1212.0,06,Yolo,011103,5.2,1.7,0.2,53.0
Census Tract 112.03; Yolo County; California,172.0,3346.0,1476.0,0.0,1573.0,0.0,0.0,1107.0,06,Yolo,011203,5.1,0.0,0.0,47.0
Census Tract 112.04; Yolo County; California,372.0,5959.0,2399.0,57.0,2877.0,13.0,9.0,2029.0,06,Yolo,011204,6.2,1.1,1.0,48.3
Census Tract 112.07; Yolo County; California,147.0,2541.0,1530.0,3.0,886.0,22.0,0.0,908.0,06,Yolo,011207,5.8,2.4,0.1,34.9
Census Tract 112.08; Yolo County; California,232.0,7344.0,3566.0,299.0,2294.0,20.0,43.0,2322.0,06,Yolo,011208,3.2,2.7,4.1,31.2
Census Tract 112.09; Yolo County; California,484.0,3536.0,1063.0,11.0,1669.0,14.0,19.0,1158.0,06,Yolo,011209,13.7,2.8,0.3,47.2
Census Tract 112.10; Yolo County; California,373.0,2577.0,656.0,139.0,1150.0,16.0,0.0,714.0,06,Yolo,011210,14.5,2.2,5.4,44.6
Census Tract 112.11; Yolo County; California,175.0,1921.0,1068.0,0.0,627.0,0.0,0.0,528.0,06,Yolo,011211,9.1,0.0,0.0,32.6
Census Tract 113.01; Yolo County; California,527.0,2054.0,1283.0,44.0,516.0,0.0,50.0,672.0,06,Yolo,011301,25.7,7.4,2.1,25.1
Census Tract 113.02; Yolo County; California,67.0,3644.0,1543.0,31.0,1939.0,6.0,40.0,1140.0,06,Yolo,011302,1.8,4.0,0.9,53.2
Census Tract 113.03; Yolo County; California,250.0,1749.0,1182.0,0.0,551.0,0.0,46.0,627.0,06,Yolo,011303,14.3,7.3,0.0,31.5
Census Tract 113.04; Yolo County; California,130.0,1370.0,497.0,0.0,852.0,0.0,13.0,461.0,06,Yolo,011304,9.5,2.8,0.0,62.2
Census Tract 114; Yolo County; California,774.0,4178.0,1641.0,19.0,2121.0,23.0,62.0,1548.0,06,Yolo,011400,18.5,5.5,0.5,50.8
Census Tract 115; Yolo County; California,692.0,5643.0,2804.0,264.0,2173.0,57.0,10.0,1871.0,06,Yolo,011500,12.3,3.6,4.7,38.5
Census Tract 201.04; Placer County; California,18.0,1265.0,986.0,49.0,111.0,21.0,0.0,525.0,06,Placer,020104,1.4,4.0,3.9,8.8
Census Tract 201.05; Placer County; California,37.0,1482.0,1209.0,11.0,112.0,10.0,0.0,623.0,06,Placer,020105,2.5,1.6,0.7,7.6
Census Tract 201.06; Placer County; California,111.0,1295.0,991.0,0.0,257.0,0.0,0.0,568.0,06,Placer,020106,8.6,0.0,0.0,19.8
Census Tract 201.07; Placer County; California,455.0,2465.0,1097.0,0.0,1349.0,40.0,0.0,995.0,06,Placer,020107,18.5,4.0,0.0,54.7
Census Tract 202; Placer County; California,697.0,6256.0,5119.0,0.0,833.0,55.0,65.0,2620.0,06,Placer,020200,11.1,4.6,0.0,13.3
Census Tract 203; Placer County; California,1154.0,4325.0,3331.0,0.0,794.0,19.0,168.0,2336.0,06,Placer,020300,26.7,8.0,0.0,18.4
Census Tract 204.01; Placer County; California,273.0,2382.0,1591.0,52.0,629.0,42.0,35.0,1136.0,06,Placer,020401,11.5,6.8,2.2,26.4
Census Tract 204.02; Placer County; California,476.0,3531.0,2880.0,20.0,510.0,0.0,85.0,1524.0,06,Placer,020402,13.5,5.6,0.6,14.4
Census Tract 205.01; Placer County; California,97.0,2795.0,2252.0,12.0,260.0,68.0,0.0,1071.0,06,Placer,020501,3.5,6.3,0.4,9.3
Census Tract 205.02; Placer County; California,185.0,4284.0,3529.0,24.0,450.0,30.0,9.0,1717.0,06,Placer,020502,4.3,2.3,0.6,10.5
Census Tract 206.01; Placer County; California,194.0,7251.0,6039.0,26.0,550.0,35.0,0.0,2672.0,06,Placer,020601,2.7,1.3,0.4,7.6
Census Tract 206.04; Placer County; California,493.0,5938.0,4528.0,345.0,407.0,77.0,0.0,2104.0,06,Placer,020604,8.3,3.7,5.8,6.9
Census Tract 206.05; Placer County; California,295.0,6065.0,4192.0,294.0,732.0,77.0,55.0,2062.0,06,Placer,020605,4.9,6.4,4.8,12.1
Census Tract 206.06; Placer County; California,175.0,4321.0,2633.0,100.0,500.0,42.0,0.0,1432.0,06,Placer,020606,4.0,2.9,2.3,11.6
Census Tract 206.07; Placer County; California,127.0,5745.0,4766.0,18.0,491.0,6.0,0.0,1925.0,06,Placer,020607,2.2,0.3,0.3,8.5
Census Tract 206.08; Placer County; California,240.0,3737.0,3030.0,1.0,12.0,27.0,0.0,1390.0,06,Placer,020608,6.4,1.9,0.0,0.3
Census Tract 207.10; Placer County; California,396.0,4872.0,3832.0,1.0,447.0,10.0,54.0,1719.0,06,Placer,020710,8.1,3.7,0.0,9.2
Census Tract 207.11; Placer County; California,315.0,4721.0,3297.0,104.0,526.0,27.0,229.0,2099.0,06,Placer,020711,6.7,12.2,2.2,11.1
Census Tract 207.12; Placer County; California,271.0,3280.0,2451.0,47.0,540.0,10.0,173.0,1380.0,06,Placer,020712,8.3,13.3,1.4,16.5
Census Tract 207.13; Placer County; California,394.0,2932.0,2188.0,105.0,750.0,0.0,181.0,1226.0,06,Placer,020713,13.4,14.8,3.6,25.6
Census Tract 207.14; Placer County; California,252.0,3602.0,2732.0,17.0,515.0,0.0,0.0,1472.0,06,Placer,020714,7.0,0.0,0.5,14.3
Census Tract 207.15; Placer County; California,418.0,3016.0,2241.0,11.0,599.0,18.0,0.0,1106.0,06,Placer,020715,13.9,1.6,0.4,19.9
Census Tract 207.17; Placer County; California,321.0,5344.0,2677.0,171.0,1001.0,116.0,0.0,2212.0,06,Placer,020717,6.0,5.2,3.2,18.7
Census Tract 208.05; Placer County; California,217.0,4271.0,2575.0,148.0,950.0,36.0,39.0,1644.0,06,Placer,020805,5.1,4.6,3.5,22.2
Census Tract 208.06; Placer County; California,436.0,3799.0,2558.0,19.0,833.0,13.0,83.0,1700.0,06,Placer,020806,11.5,5.6,0.5,21.9
Census Tract 209.01; Placer County; California,522.0,2582.0,1272.0,0.0,1156.0,29.0,24.0,1039.0,06,Placer,020901,20.2,5.1,0.0,44.8
Census Tract 209.08; Placer County; California,696.0,7619.0,3953.0,107.0,2361.0,0.0,55.0,2715.0,06,Placer,020908,9.1,2.0,1.4,31.0
Census Tract 210.03; Placer County; California,403.0,6996.0,4816.0,188.0,1292.0,32.0,140.0,2965.0,06,Placer,021003,5.8,5.8,2.7,18.5
Census Tract 210.34; Placer County; California,30.0,4375.0,3071.0,4.0,544.0,11.0,0.0,1438.0,06,Placer,021034,0.7,0.8,0.1,12.4
Census Tract 210.37; Placer County; California,158.0,2518.0,1539.0,34.0,321.0,11.0,95.0,1024.0,06,Placer,021037,6.3,10.4,1.4,12.7
Census Tract 210.38; Placer County; California,249.0,7582.0,5420.0,105.0,1182.0,0.0,46.0,2787.0,06,Placer,021038,3.3,1.7,1.4,15.6
Census Tract 210.39; Placer County; California,85.0,1542.0,1372.0,11.0,65.0,15.0,9.0,930.0,06,Placer,021039,5.5,2.6,0.7,4.2
Census Tract 210.40; Placer County; California,208.0,3372.0,3034.0,22.0,86.0,125.0,64.0,2013.0,06,Placer,021040,6.2,9.4,0.7,2.6
Census Tract 210.43; Placer County; California,264.0,4113.0,2917.0,33.0,357.0,35.0,76.0,1382.0,06,Placer,021043,6.4,8.0,0.8,8.7
Census Tract 210.44; Placer County; California,108.0,5764.0,3818.0,68.0,1014.0,20.0,12.0,1788.0,06,Placer,021044,1.9,1.8,1.2,17.6
Census Tract 210.45; Placer County; California,403.0,3299.0,2227.0,65.0,491.0,0.0,72.0,1374.0,06,Placer,021045,12.2,5.2,2.0,14.9
Census Tract 210.46; Placer County; California,567.0,5461.0,3576.0,94.0,1302.0,19.0,252.0,2436.0,06,Placer,021046,10.4,11.1,1.7,23.8
Census Tract 210.47; Placer County; California,412.0,4449.0,2853.0,89.0,782.0,0.0,34.0,1500.0,06,Placer,021047,9.3,2.3,2.0,17.6
Census Tract 210.48; Placer County; California,77.0,3316.0,1664.0,62.0,1125.0,18.0,0.0,1222.0,06,Placer,021048,2.3,1.5,1.9,33.9
Census Tract 211.03; Placer County; California,485.0,4862.0,2844.0,46.0,964.0,52.0,21.0,1938.0,06,Placer,021103,10.0,3.8,0.9,19.8
Census Tract 211.06; Placer County; California,119.0,2333.0,1700.0,131.0,227.0,18.0,17.0,821.0,06,Placer,021106,5.1,4.3,5.6,9.7
Census Tract 211.08; Placer County; California,162.0,2877.0,2098.0,64.0,462.0,6.0,32.0,1238.0,06,Placer,021108,5.6,3.1,2.2,16.1
Census Tract 211.09; Placer County; California,640.0,6128.0,3985.0,84.0,968.0,0.0,24.0,2004.0,06,Placer,021109,10.4,1.2,1.4,15.8
Census Tract 211.22; Placer County; California,82.0,3499.0,2885.0,11.0,180.0,25.0,0.0,1385.0,06,Placer,021122,2.3,1.8,0.3,5.1
Census Tract 211.23; Placer County; California,169.0,7245.0,5347.0,95.0,1199.0,23.0,0.0,2580.0,06,Placer,021123,2.3,0.9,1.3,16.5
Census Tract 211.28; Placer County; California,268.0,3297.0,2354.0,24.0,415.0,11.0,7.0,1230.0,06,Placer,021128,8.1,1.5,0.7,12.6
Census Tract 211.29; Placer County; California,191.0,3302.0,2499.0,91.0,427.0,12.0,60.0,1357.0,06,Placer,021129,5.8,5.3,2.8,12.9
Census Tract 211.30; Placer County; California,122.0,2652.0,1399.0,0.0,509.0,0.0,42.0,1090.0,06,Placer,021130,4.6,3.9,0.0,19.2
Census Tract 211.31; Placer County; California,249.0,5189.0,3491.0,113.0,592.0,29.0,153.0,2130.0,06,Placer,021131,4.8,8.5,2.2,11.4
Census Tract 212.03; Placer County; California,570.0,7719.0,6153.0,8.0,837.0,129.0,20.0,3137.0,06,Placer,021203,7.4,4.7,0.1,10.8
Census Tract 212.04; Placer County; California,190.0,2462.0,1940.0,0.0,340.0,5.0,12.0,963.0,06,Placer,021204,7.7,1.8,0.0,13.8
Census Tract 213.04; Placer County; California,116.0,6025.0,4841.0,213.0,654.0,16.0,0.0,2065.0,06,Placer,021304,1.9,0.8,3.5,10.9
Census Tract 213.23; Placer County; California,219.0,10597.0,6270.0,120.0,1726.0,0.0,54.0,2987.0,06,Placer,021323,2.1,1.8,1.1,16.3
Census Tract 213.24; Placer County; California,60.0,6581.0,4815.0,25.0,730.0,12.0,0.0,2120.0,06,Placer,021324,0.9,0.6,0.4,11.1
Census Tract 213.25; Placer County; California,990.0,8643.0,4716.0,167.0,1316.0,16.0,24.0,3072.0,06,Placer,021325,11.5,1.3,1.9,15.2
Census Tract 213.26; Placer County; California,116.0,4035.0,2373.0,291.0,282.0,22.0,0.0,1031.0,06,Placer,021326,2.9,2.1,7.2,7.0
Census Tract 213.27; Placer County; California,224.0,6086.0,3283.0,99.0,825.0,0.0,65.0,2138.0,06,Placer,021327,3.7,3.0,1.6,13.6
Census Tract 213.28; Placer County; California,379.0,9754.0,5151.0,39.0,890.0,66.0,0.0,2798.0,06,Placer,021328,3.9,2.4,0.4,9.1
Census Tract 214.01; Placer County; California,317.0,3283.0,2032.0,0.0,1070.0,11.0,29.0,1230.0,06,Placer,021401,9.7,3.3,0.0,32.6
Census Tract 214.03; Placer County; California,1449.0,5844.0,2806.0,88.0,2279.0,0.0,72.0,2123.0,06,Placer,021403,24.8,3.4,1.5,39.0
Census Tract 215.01; Placer County; California,433.0,4802.0,3827.0,123.0,716.0,0.0,47.0,2024.0,06,Placer,021501,9.0,2.3,2.6,14.9
Census Tract 215.02; Placer County; California,386.0,4140.0,3095.0,16.0,407.0,12.0,39.0,1685.0,06,Placer,021502,9.3,3.0,0.4,9.8
Census Tract 216.03; Placer County; California,473.0,4397.0,2872.0,30.0,1302.0,58.0,155.0,1941.0,06,Placer,021603,10.8,11.0,0.7,29.6
Census Tract 216.04; Placer County; California,242.0,3681.0,3015.0,6.0,318.0,32.0,0.0,1329.0,06,Placer,021604,6.6,2.4,0.2,8.6
Census Tract 218.01; Placer County; California,388.0,4680.0,4132.0,10.0,311.0,37.0,0.0,1881.0,06,Placer,021801,8.3,2.0,0.2,6.6
Census Tract 218.02; Placer County; California,728.0,6410.0,5028.0,24.0,1075.0,62.0,17.0,2446.0,06,Placer,021802,11.4,3.2,0.4,16.8
Census Tract 219.01; Placer County; California,197.0,3615.0,2907.0,39.0,484.0,37.0,13.0,1301.0,06,Placer,021901,5.4,3.8,1.1,13.4
Census Tract 219.02; Placer County; California,219.0,4771.0,3925.0,39.0,474.0,28.0,0.0,1786.0,06,Placer,021902,4.6,1.6,0.8,9.9
Census Tract 220.02; Placer County; California,419.0,6609.0,5101.0,0.0,983.0,87.0,14.0,2685.0,06,Placer,022002,6.3,3.8,0.0,14.9
Census Tract 220.11; Placer County; California,56.0,1928.0,1603.0,0.0,155.0,13.0,0.0,805.0,06,Placer,022011,2.9,1.6,0.0,8.0
Census Tract 220.13; Placer County; California,560.0,3040.0,2765.0,5.0,148.0,50.0,20.0,1149.0,06,Placer,022013,18.4,6.1,0.2,4.9
Census Tract 220.14; Placer County; California,84.0,1651.0,1506.0,7.0,117.0,0.0,10.0,701.0,06,Placer,022014,5.1,1.4,0.4,7.1
Census Tract 221; Placer County; California,34.0,904.0,830.0,0.0,0.0,0.0,0.0,338.0,06,Placer,022100,3.8,0.0,0.0,0.0
Census Tract 222; Placer County; California,13.0,762.0,696.0,4.0,53.0,0.0,0.0,368.0,06,Placer,022200,1.7,0.0,0.5,7.0
Census Tract 223; Placer County; California,51.0,581.0,550.0,6.0,4.0,7.0,0.0,258.0,06,Placer,022300,8.8,2.7,1.0,0.7
Census Tract 224; Placer County; California,109.0,4547.0,2983.0,39.0,637.0,0.0,97.0,1788.0,06,Placer,022400,2.4,5.4,0.9,14.0
Census Tract 225; Placer County; California,465.0,4920.0,2310.0,340.0,816.0,21.0,0.0,1557.0,06,Placer,022500,9.5,1.3,6.9,16.6
Census Tract 226; Placer County; California,264.0,5023.0,3435.0,179.0,654.0,39.0,196.0,2022.0,06,Placer,022600,5.3,11.6,3.6,13.0
Census Tract 228; Placer County; California,199.0,4711.0,2696.0,164.0,587.0,33.0,20.0,1622.0,06,Placer,022800,4.2,3.3,3.5,12.5
Census Tract 229; Placer County; California,118.0,5722.0,2885.0,230.0,1122.0,27.0,14.0,1800.0,06,Placer,022900,2.1,2.3,4.0,19.6
Census Tract 230; Placer County; California,157.0,3713.0,2575.0,36.0,478.0,5.0,0.0,1062.0,06,Placer,023000,4.2,0.5,1.0,12.9
Census Tract 231; Placer County; California,305.0,8170.0,5445.0,353.0,606.0,49.0,64.0,3104.0,06,Placer,023100,3.7,3.6,4.3,7.4
Census Tract 232; Placer County; California,240.0,6262.0,4177.0,89.0,1118.0,0.0,0.0,1717.0,06,Placer,023200,3.8,0.0,1.4,17.9
Census Tract 233; Placer County; California,263.0,6611.0,3604.0,351.0,1433.0,0.0,0.0,2194.0,06,Placer,023300,4.0,0.0,5.3,21.7
Census Tract 234; Placer County; California,661.0,6164.0,4635.0,10.0,826.0,21.0,0.0,1894.0,06,Placer,023400,10.7,1.1,0.2,13.4
Census Tract 235.01; Placer County; California,0.0,1134.0,877.0,0.0,57.0,19.0,0.0,418.0,06,Placer,023501,0.0,4.5,0.0,5.0
Census Tract 235.02; Placer County; California,384.0,5969.0,4061.0,50.0,991.0,0.0,0.0,1848.0,06,Placer,023502,6.4,0.0,0.8,16.6
Census Tract 236; Placer County; California,204.0,4593.0,4009.0,10.0,286.0,57.0,0.0,2521.0,06,Placer,023600,4.4,2.3,0.2,6.2
Census Tract 237; Placer County; California,193.0,3136.0,2793.0,0.0,181.0,26.0,21.0,2055.0,06,Placer,023700,6.2,2.3,0.0,5.8
Census Tract 238; Placer County; California,182.0,3005.0,2360.0,33.0,313.0,42.0,8.0,1905.0,06,Placer,023800,6.1,2.6,1.1,10.4
Census Tract 239; Placer County; California,73.0,3057.0,2025.0,30.0,689.0,9.0,0.0,1025.0,06,Placer,023900,2.4,0.9,1.0,22.5
Census Tract 9900; Placer County; California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,Placer,990000,,,,
Census Tract 302.01; El Dorado County; California,173.0,2514.0,1566.0,17.0,905.0,0.0,10.0,933.0,06,El Dorado,030201,6.9,1.1,0.7,36.0
Census Tract 302.02; El Dorado County; California,374.0,1998.0,785.0,0.0,1083.0,0.0,105.0,785.0,06,El Dorado,030202,18.7,13.4,0.0,54.2
Census Tract 303.01; El Dorado County; California,282.0,2788.0,1512.0,8.0,1124.0,0.0,144.0,1177.0,06,El Dorado,030301,10.1,12.2,0.3,40.3
Census Tract 303.02; El Dorado County; California,296.0,2801.0,1823.0,37.0,421.0,10.0,10.0,1371.0,06,El Dorado,030302,10.6,1.5,1.3,15.0
Census Tract 304.02; El Dorado County; California,652.0,3442.0,2569.0,35.0,681.0,13.0,204.0,1632.0,06,El Dorado,030402,18.9,13.3,1.0,19.8
Census Tract 304.03; El Dorado County; California,6.0,1258.0,1148.0,0.0,16.0,0.0,0.0,638.0,06,El Dorado,030403,0.5,0.0,0.0,1.3
Census Tract 304.04; El Dorado County; California,160.0,2244.0,1588.0,2.0,269.0,45.0,0.0,933.0,06,El Dorado,030404,7.1,4.8,0.1,12.0
Census Tract 305.02; El Dorado County; California,116.0,2527.0,1945.0,1.0,323.0,8.0,0.0,1132.0,06,El Dorado,030502,4.6,0.7,0.0,12.8
